timestamp,twelvedata,finage,yahoo_finance
1631384890,376.20000,376.25,379.47
1631384957,376.20000,376.25,379.47
1631385022,376.20000,376.25,379.47
1631385086,376.20000,376.25,379.47
1631385150,376.20000,376.25,379.47
1631385214,376.20000,376.25,379.47
1631385279,376.20000,376.25,379.47
1631385343,376.20000,376.25,379.47
1631385407,376.20000,376.25,379.47
1631385471,376.20000,376.25,379.47
1631385535,376.20000,376.25,379.47
1631385599,376.20000,376.25,379.47
1631385664,376.20000,376.25,379.47
1631385728,376.20000,376.25,379.47
1631385792,376.20000,376.25,379.47
1631385856,376.20000,376.25,379.47
1631385920,376.20000,376.25,379.47
1631385984,376.20000,376.25,379.47
1631386048,376.20000,376.25,379.47
1631386112,376.20000,376.25,379.47
1631386176,376.20000,376.25,379.47
1631386240,376.20000,376.25,379.47
1631386305,376.20000,376.25,379.47
1631386369,376.20000,376.25,379.47
1631386433,376.20000,376.25,379.47
1631386497,376.20000,376.25,379.47
1631386561,376.20000,376.25,379.47
1631386625,376.20000,376.25,379.47
1631386690,376.20000,376.25,379.47
1631386754,376.20000,376.25,379.47
1631386818,376.20000,376.25,379.47
1631386882,376.20000,376.25,379.47
1631386946,376.20000,376.25,379.47
1631387010,376.20000,376.25,379.47
1631387074,376.20000,376.25,379.47
1631387138,376.20000,376.25,379.47
1631387203,376.20000,376.25,379.47
1631387268,376.20000,376.25,379.47
1631387332,376.20000,376.25,379.47
1631387396,376.20000,376.25,379.47
1631387460,376.20000,376.25,379.47
1631387524,376.20000,376.25,379.47
1631387588,376.20000,376.25,379.47
1631387653,376.20000,376.25,379.47
1631387717,376.20000,376.25,379.47
1631387782,376.20000,376.25,379.47
1631387846,376.20000,376.25,379.47
1631387910,376.20000,376.25,379.47
1631387975,376.20000,376.25,379.47
1631388041,376.20000,376.25,379.47
1631388106,376.20000,376.25,379.47
1631388171,376.20000,376.25,379.47
1631388235,376.20000,376.25,379.47
1631388300,376.20000,376.25,379.47
1631388364,376.20000,376.25,379.47
1631388429,376.20000,376.25,379.47
1631388493,376.20000,376.25,379.47
1631388557,376.20000,376.25,379.47
1631388622,376.20000,376.25,379.47
1631388686,376.20000,376.25,379.47
1631388750,376.20000,376.25,379.47
1631388814,376.20000,376.25,379.47
1631388879,376.20000,376.25,379.47
1631388943,376.20000,376.25,379.47
1631389007,376.20000,376.25,379.47
1631389072,376.20000,376.25,379.47
1631389136,376.20000,376.25,379.47
1631389201,376.20000,376.25,379.47
1631389265,376.20000,376.25,379.47
1631389330,376.20000,376.25,379.47
1631389394,376.20000,376.25,379.47
1631389458,376.20000,376.25,379.47
1631389522,376.20000,376.25,379.47
1631389587,376.20000,376.25,379.47
1631389651,376.20000,376.25,379.47
1631389716,376.20000,376.25,379.47
1631389780,376.20000,376.25,379.47
1631389844,376.20000,376.25,379.47
1631389908,376.20000,376.25,379.47
1631389973,376.20000,376.25,379.47
1631390037,376.20000,376.25,379.47
1631390101,376.20000,376.25,379.47
1631390166,376.20000,376.25,379.47
1631390230,376.20000,376.25,379.47
1631390294,376.20000,376.25,379.47
1631390359,376.20000,376.25,379.47
1631390423,376.20000,376.25,379.47
1631390488,376.20000,376.25,379.47
1631390552,376.20000,376.25,379.47
1631390616,376.20000,376.25,379.47
1631390681,376.20000,376.25,379.47
1631390745,376.20000,376.25,379.47
1631390809,376.20000,376.25,379.47
1631390873,376.20000,376.25,379.47
1631390937,376.20000,376.25,379.47
1631391001,376.20000,376.25,379.47
1631391066,376.20000,376.25,379.47
1631391130,376.20000,376.25,379.47
1631391194,376.20000,376.25,379.47
1631391259,376.20000,376.25,379.47
1631391323,376.20000,376.25,379.47
1631391387,376.20000,376.25,379.47
1631391451,376.20000,376.25,379.47
1631391515,376.20000,376.25,379.47
1631391580,376.20000,376.25,379.47
1631391645,376.20000,376.25,379.47
1631391709,376.20000,376.25,379.47
1631391773,376.20000,376.25,379.47
1631391837,376.20000,376.25,379.47
1631391901,376.20000,376.25,379.47
1631391965,376.20000,376.25,379.47
1631392029,376.20000,376.25,379.47
1631392094,376.20000,376.25,379.47
1631392165,376.20000,376.25,379.47
1631392229,376.20000,376.25,379.47
1631392293,376.20000,376.25,379.47
1631392358,376.20000,376.25,379.47
1631392422,376.20000,376.25,379.47
1631392486,376.20000,376.25,379.47
1631392551,376.20000,376.25,379.47
1631392615,376.20000,376.25,379.47
1631392679,376.20000,376.25,379.47
1631392743,376.20000,376.25,379.47
1631392809,376.20000,376.25,379.47
1631392873,376.20000,376.25,379.47
1631392937,376.20000,376.25,379.47
